OBJECTID,DESCRIPTION,ID,ECYHRIAVG,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor,P5YHRIAGG,ECYPTAPOP,ECYCDOOWCO,ECYCDOOWCO_P,HSTE001,HSTE001_A,P5YHRIMED,ECYHNIMED,P5YHRIAVG,ECYCDOCO,ECYCDOCO_P,ECYHRIAGG,ECYMTN2534,ECYMTN2534_P,P5YTENRENT,P5YTENRENT_P,ECYMTN1524,ECYMTN1524_P,ECYHNIAVG,NAME,CREATED,MODIFIED,CREATOR,EDITOR,REGION,FLAGS,GEOID,GEONAME,GEOLEVEL,HIERARCHY,SYMBOL,SITE_METADATA,P0YTENRENT,P0YTENRENT_P,ECYHRIMED,P5YHNIMED,P0YTENHHD,P5YTENOWN,P5YTENOWN_P,P0YTENOWN,P0YTENOWN_P,ECYTENOWN,ECYTENOWN_P,P5YHNIAVG,ECYCDORECO,ECYCDORECO_P,ECYHNIAGG,P5YHNIAGG,ECYTENHHD,P5YTENHHD,ECYTENRENT,ECYTENRENT_P,OWNERSHIP_PCT_2023,OWNERSHIP_PCT_2028,OWNERSHIP_PCT_2033,OWNERSHIP_DELTA_23_28,OWNERSHIP_DELTA_28_33,OWNERSHIP_DELTA_23_33,RENTAL_PCT_2023,RENTAL_PCT_2028,RENTAL_PCT_2033,RENTAL_DELTA_23_28,RENTAL_DELTA_28_33,RENTAL_DELTA_23_33,TOTAL_HH_DELTA_23_28,TOTAL_HH_DELTA_28_33,TOTAL_HH_DELTA_23_33,INCOME_AVG_CONS_DELTA_23_28,INCOME_MED_CONS_DELTA_23_28,INCOME_AGG_CONS_DELTA_23_28,INCOME_AVG_CURR_DELTA_23_28,INCOME_MED_CURR_DELTA_23_28,INCOME_AGG_CURR_DELTA_23_28,HOT_GROWTH_INDEX,YOUNG_MAINTAINERS_PCT,RENTAL_MARKET_PCT,NEW_HOMEOWNER_INDEX,HOUSING_AFFORDABILITY_INDEX,RELATIVE_INCOME_AVG,RELATIVE_INCOME_MED
341,"J4T (Saint-Hubert, QC)",J4T,75799.3,75799.3,8655769.0,12531.329908587128,1753801739027,Synapse54,1753801739027,Synapse54,771118737.34,20532,603,6.61,743525566.23,81455.47,70650.15,75064.19,81679.18,1363,14.93,691895814.75,1621,17.76,5790,61.33,320,3.51,87293.25,,,,,,,,,,,,,,6059,62.94,65001.56,89712.93,9626,3651,38.67,3567,37.06,3684,40.36,104554.65,760,8.33,796812612.58,987082033.5,9128,9441,5444,59.64,40.35933391761613,38.67175087384811,37.055890297111986,-1.687583043768015,-1.6158605767361252,-3.30344362050414,59.64066608238387,61.32824912615189,62.94410970288801,1.687583043768015,1.615860576736118,3.303443620504133,3.429009640666082,1.9595381845143522,5.455740578439965,7.757169261457546,8.68992990322078,11.450123111183343,19.774037511491432,19.514951137153403,23.878816413802298,43.85539118478126,21.26424189307625,59.64066608238387,24.128434748897988,43.34494506091832,41.940699287388846,45.45131372121253
342,"J4V (Longueuil, QC)",J4V,89430.44,89430.44,9874770.0,19495.60469716676,1753801739027,Synapse54,1753801739027,Synapse54,748326076.21,17708,725,9.54,736624323.23,96886.01,78843.77,83772.25,96542.84,1212,15.94,679933433.14,812,10.68,3164,40.82,102,1.34,102991.38,,,,,,,,,,,,,,3260,41.52,73238.34,100395.3,7851,4588,59.19,4591,58.48,4574,60.16,123581.1,488,6.42,783036294.96,957905947.88,7603,7751,3029,39.84,60.16046297514139,59.19236227583538,58.4766271812508,-0.9681006993060137,-0.7157350945845806,-1.6838357938905943,39.83953702485861,40.82053928525352,41.5233728187492,0.9810022603949093,0.702833533495685,1.6838357938905943,1.9466000263054057,1.2901561088891755,3.2618703143495993,7.952996764859923,7.65368248379197,10.058726301213936,19.99169250863519,19.843146149232,22.33225382342371,46.87247638699868,12.021570432723925,39.83953702485861,17.311784136624958,50.17408836050706,49.482979277894,51.21075198442665
343,"J4W (Longueuil, QC)",J4W,94103.36,94103.36,11512935.0,16336.628676963564,1753801739027,Synapse54,1753801739027,Synapse54,757994869.09,17702,655,8.93,738697931.4,100722.38,82584.44,87945.26,101703.04,1140,15.54,690155680.14,689,9.39,2707,36.32,84,1.15,108372.88,,,,,,,,,,,,,,2878,37.64,76787.26,105647.8,7647,4746,63.68,4770,62.38,4768,65.01,130186.49,485,6.61,794808609.72,970282630.35,7334,7453,2566,34.99,65.01227161167166,63.67905541392728,62.37740290309925,-1.3332161977443846,-1.3016525108280277,-2.6348687085724123,34.987728388328335,36.32094458607272,37.63567412057016,1.3332161977443846,1.3147295344974381,2.6479457322418227,1.6225797654758658,2.602978666308869,4.267793836923916,8.07588591948257,7.549663837464715,9.829548738371418,20.128292244332716,20.129043907539767,22.077518849703583,44.2806771597816,10.539950913553312,34.987728388328335,15.92640154789779,52.71804984893197,52.06856427028872,53.69227821689685
344,"J4X (Longueuil, QC)",J4X,121111.66,121111.66,13216489.5,15198.092586417742,1753801739027,Synapse54,1753801739027,Synapse54,1060500383.18,20861,2009,25.61,1025814840.85,130743.67,97338.47,106333.47,129079.91,2917,37.18,950238610.13,607,7.74,2136,26.0,42,0.54,139476.64,,,,,,,,,,,,,,2335,27.78,91944.84,124669.44,8404,6080,74.0,6070,72.23,5995,76.41,165230.66,908,11.57,1094329656.9,1357509322.52,7846,8216,1851,23.59,76.40836094825389,74.00194741966894,72.2275107091861,-2.406413528584949,-1.7744367104828314,-4.18085023906778,23.591639051746114,25.99805258033106,27.78438838648263,2.4064135285849453,1.7863358061515697,4.192749334736515,4.715778740759623,2.288218111002921,7.111904154983431,6.5792591728987935,5.866158448913506,11.60358796985899,18.46475510164282,17.243836771244275,24.04939534998358,42.167116666702974,8.271730818251338,23.591639051746114,12.165335922987833,65.92394697633146,67.01259394554408,64.29097652251255
345,"J4Y (Longueuil, QC)",J4Y,120399.41,120399.41,21259495.5,19670.691530096043,1753801739027,Synapse54,1753801739027,Synapse54,1442687865.1,26817,2693,25.32,1417355762.88,133260.23,98462.29,106522.04,130673.58,4129,38.82,1280613064.13,1500,14.1,3191,28.9,185,1.74,138656.38,,,,,,,,,,,,,,3451,30.44,92040.41,126727.81,11338,7849,71.1,7887,69.56,7785,73.19,167270.67,1436,13.5,1474801002.74,1846734105.42,10636,11040,2851,26.81,73.19481007897706,71.09601449275362,69.56253307461634,-2.0987955862234315,-1.533481418137285,-3.6322770043607164,26.805189921022944,28.903985507246375,30.437466925383667,2.0987955862234315,1.533481418137292,3.6322770043607235,3.798420458819105,2.6992753623188404,6.600225648740128,8.53340560389789,6.97723967114009,12.656032138802772,20.636836184530424,18.96862846411879,25.219205980264036,42.9607668526136,15.84242196314404,26.805189921022944,15.962557072277956,65.71421920944411,66.61849712581828,64.35780233488285
346,"J4Z (Longueuil, QC)",J4Z,95368.59,95368.59,42442433.5,36399.19983850107,1753801739027,Synapse54,1753801739027,Synapse54,1349147126.64,30266,2312,18.25,1336056779.12,105450.42,84155.86,89707.59,103019.99,3873,30.57,1208317322.32,2065,16.3,5813,44.39,354,2.79,109829.97,,,,,,,,,,,,,,6251,46.91,78303.18,107292.93,13326,7283,55.61,7075,53.09,7414,58.52,131872.27,1561,12.32,1391542573.23,1726995888.9,12670,13096,5256,41.48,58.516179952644045,55.61240073304826,53.09170043523939,-2.9037792195957834,-2.5207002978088724,-5.424479517404656,41.483820047355955,44.38759926695174,46.90829956476062,2.9037792195957834,2.5207002978088795,5.424479517404663,3.3622730860299916,1.756261453879047,5.177584846093134,8.022976957088291,7.4743835435546915,11.655034792483432,20.06947648260305,19.602956672896905,24.10657942655377,38.04302175521845,19.09234411996843,41.483820047355955,19.760641640803044,53.56208362720557,52.768631829743526,54.75226132339861
347,"J5A (Saint-Constant, QC)",J5A,108976.24,108976.24,123489244.5,53706.37543156535,1753801739027,Synapse54,1753801739027,Synapse54,1540410449.46,32344,1123,9.04,1507439764.52,121342.65,100530.59,110405.25,115627.0,1795,14.45,1353789043.99,1662,13.38,3797,28.5,149,1.2,125501.03,,,,,,,,,,,,,,4281,30.32,95259.6,128589.27,14118,9525,71.5,9837,69.68,9185,73.94,148010.07,672,5.41,1559073146.68,1971825356.05,12423,13322,3238,26.06,73.93544232472028,71.49827353250264,69.67700807479812,-2.4371687922176477,-1.8212654577045129,-4.258434249922161,26.06455767527972,28.501726467497374,30.32299192520187,2.437168792217655,1.821265457704495,4.25843424992215,7.236577316268213,5.975078816994445,13.644047331562426,6.102945008930382,5.533290083099226,13.785117134644098,17.93534284140936,16.470249376728013,26.47420425712183,43.86410349708478,14.577799243338967,26.06455767527972,14.32713524852,62.822256735945956,60.29791450990069,66.60877007501385
348,"J5B (Delson, QC)",J5B,100565.75,100565.75,13765665.5,25868.554957637258,1753801739027,Synapse54,1753801739027,Synapse54,366072703.81,8014,149,4.6,373695270.06,115302.46,88188.78,99390.84,105132.87,315,9.72,325938405.74,423,13.05,1239,35.58,51,1.57,115815.21,,,,,,,,,,,,,,1425,38.73,86082.07,112981.65,3679,2243,64.42,2254,61.27,2218,68.44,134576.89,166,5.12,375362629.89,468596820.93,3241,3482,1023,31.56,68.43566800370256,64.41700172314762,61.266648545800486,-4.018666280554939,-3.150353177347135,-7.169019457902074,31.56433199629744,35.582998276852386,38.73335145419951,4.018666280554946,3.150353177347121,7.169019457902067,7.435976550447393,5.657668006892591,13.514347423634682,4.541426877440874,2.4473273005632783,12.31346087579964,16.19966842006331,13.67410719136693,24.838431856501618,36.215610646337716,14.625115705029312,31.56433199629744,14.405735844350446,57.46318211232068,55.64428536095617,60.191527239367446
349,"J5C (Sainte-Catherine, QC)",J5C,99044.78,99044.78,20056189.5,22328.89425891819,1753801739027,Synapse54,1753801739027,Synapse54,775490835.65,17423,905,12.82,777018644.43,110059.3,90164.47,99342.44,105575.37,1194,16.91,699266231.16,858,12.15,2139,29.12,108,1.53,114063.61,,,,,,,,,,,,,,2389,30.75,86190.4,115600.63,7769,5207,70.89,5380,69.25,5115,72.45,135143.33,289,4.09,805300654.65,992678603.1,7060,7345,1945,27.55,72.45042492917847,70.89176310415249,69.2495816707427,-1.558661825025979,-1.6421814334097888,-3.200843258435768,27.54957507082153,29.121851599727705,30.750418329257307,1.5722765289061762,1.6285667295296022,3.2008432584357784,4.0368271954674215,5.772634445200817,10.042492917847024,6.593573129245173,4.6108035233622395,10.900655729299613,18.480670566186696,16.365804987274323,23.268073528567825,44.66739557053641,13.68271954674221,27.54957507082153,14.397166617468343,56.98853831150558,54.80271366576716,60.26727528011321
350,"J5J (Sainte-Sophie, QC)",J5J,89973.62,89973.62,230905181.0,66651.47964912902,1753801739027,Synapse54,1753801739027,Synapse54,842896286.66,19740,107,1.36,802590440.99,102006.92,86524.67,92969.14,96721.4,321,4.08,707919686.81,1592,20.23,2081,23.88,232,2.95,103616.93,,,,,,,,,,,,,,2356,24.92,81203.5,110705.21,9454,6634,76.12,7098,75.08,6096,77.48,123809.67,214,2.72,815266291.76,1078961955.35,7868,8715,1772,22.52,77.47839349262837,76.12162937464142,75.07933149989422,-1.3567641179869554,-1.0422978747471916,-2.399061992734147,22.521606507371633,23.878370625358578,24.920668500105776,1.3567641179869447,1.0422978747471987,2.3990619927341434,10.765124555160142,8.479632816982214,20.157600406710728,7.499731587992124,6.552882572795506,19.066654362760598,19.487877125871233,19.07737341659825,32.34472788280412,51.57976428341813,23.182511438739198,22.521606507371633,16.865135005494523,52.58222223497849,49.783527555238564,56.780264254588374
351,"J5K (Saint-Colomban, QC)",J5K,108104.23,108104.23,193780426.5,69823.6154247918,1753801739027,Synapse54,1753801739027,Synapse54,903393004.41,18941,98,1.37,877500172.7,123071.55,103306.93,112356.84,115830.17,133,1.87,770774658.9,1101,15.44,1137,14.58,137,1.92,124496.8,,,,,,,,,,,,,,1303,15.37,97833.42,132542.04,8478,6662,85.42,7175,84.63,6163,86.44,148270.13,35,0.49,887652384.37,1156401680.61,7130,7799,967,13.56,86.43758765778401,85.42120784715989,84.63080915310215,-1.016379810624116,-0.7903986940577425,-1.8067785046818585,13.562412342215987,14.578792152840109,15.369190846897855,1.0163798106241213,0.7903986940577461,1.8067785046818674,9.38288920056101,8.70624439030645,18.90603085553997,7.146750871820652,5.59472417503139,17.205851798405565,19.095534985638185,17.96526139396588,30.27641236279011,52.15313512777689,17.363253856942496,13.562412342215987,13.054347673990513,63.2526415083658,59.815420487058844,68.40847304032623
352,"J5L (Saint-Jerome, QC)",J5L,99324.47,99324.47,95796285.0,58040.91698594175,1753801739027,Synapse54,1753801739027,Synapse54,1136747745.7,23976,693,7.01,1097844986.63,111117.91,90099.67,97532.17,106503.78,1136,11.5,981351953.91,1383,14.0,3165,29.65,235,2.38,114385.7,,,,,,,,,,,,,,3604,31.14,84743.71,115147.15,11572,7508,70.35,7968,68.86,7128,72.15,136331.76,443,4.48,1130160925.39,1455110895.43,9880,10673,2752,27.85,72.14574898785425,70.34573222149348,68.85585896992741,-1.8000167663607698,-1.4898732515660669,-3.2898900179268367,27.85425101214575,29.65426777850651,31.144141030072586,1.8000167663607627,1.489873251566074,3.2898900179268367,8.026315789473685,8.423123770261407,17.125506072874494,7.228138242267991,6.320185887542558,15.83486853731291,19.18601713326055,18.06068705330764,28.752539814439704,47.189935848300635,16.37651821862348,27.85425101214575,15.755363769590257,56.67676184423149,54.957469635593924,59.25570015718785
353,"J5M (Saint-Lin-Laurentides, QC)",J5M,88265.66,88265.66,245439917.0,79215.19535436288,1753801739027,Synapse54,1753801739027,Synapse54,1104217776.11,26687,283,2.77,1037770776.06,101503.4,87943.35,93619.22,96134.33,549,5.37,902437277.97,2369,23.17,3701,32.22,316,3.09,101649.97,,,,,,,,,,,,,,4285,33.53,81457.59,112643.23,12780,7785,67.78,8495,66.47,7088,69.33,123058.19,266,2.6,1039279888.49,1413470423.0,10224,11486,3136,30.67,69.32707355242567,67.77816472227059,66.47104851330204,-1.548908830155085,-1.3071162089685515,-2.8560250391236366,30.672926447574334,32.22183527772941,33.52895148669796,1.548908830155078,1.3071162089685515,2.8560250391236295,12.343505477308295,11.265888908236112,25.0,8.91475801574474,7.962130969011002,22.359503875316165,21.060724366175414,20.320624333336674,36.004789340595465,51.609442992040094,26.261737089201876,30.672926447574334,20.14948631970234,52.08626824358277,48.83849195787964,56.95793267213747
354,"J5N (Saint-Lin-Laurentides, QC)",J5N,88768.84,88768.84,190530835.0,58815.89393433861,1753801739027,Synapse54,1753801739027,Synapse54,641792785.24,16074,310,4.8,637234765.78,98658.42,80718.38,88661.48,94599.46,624,9.66,573301619.96,1133,17.54,2507,36.95,189,2.93,102229.45,,,,,,,,,,,,,,2774,39.25,77426.27,103415.48,7067,4278,63.06,4294,60.76,4250,65.81,121093.45,314,4.86,660235185.56,821536420.85,6458,6784,2209,34.21,65.80984825023228,63.06014150943396,60.761284845054476,-2.7497067407983167,-2.2988566643794854,-5.048563405177802,34.205636419944256,36.954599056603776,39.2528654308759,2.7489626366595203,2.2982663742721243,5.047229010931645,5.048002477547228,4.171580188679245,9.430164137503871,6.568318342337255,4.251928964161648,11.946794304327742,18.452608323726675,16.64082304964907,24.43087536347933,40.25229969991102,20.470733973366368,34.205636419944256,17.701691737649462,51.12578298630222,49.1169077356959,54.139095862211704
355,"J5R (La Prairie, QC)",J5R,133328.96,133328.96,116490762.5,83791.09209902641,1753801739027,Synapse54,1753801739027,Synapse54,3205120322.49,51903,3198,15.2,3099151581.49,147277.08,105358.83,114571.19,141933.06,4578,21.76,2805659428.29,2300,10.93,6136,27.17,271,1.29,153546.52,,,,,,,,,,,,,,6763,28.23,99217.64,134716.52,23959,16446,72.83,17197,71.78,15659,74.41,181683.54,1380,6.56,3231100364.44,4102762042.11,21043,22582,5384,25.59,74.41429453975194,72.82791603932336,71.77678534162527,-1.5863785004285802,-1.0511306976980848,-2.637509198126665,25.585705460248064,27.172083960676645,28.22738845527777,1.5863785004285802,1.055304494601124,2.6416829950297043,7.313595970156346,6.097776990523426,13.857339732927814,6.4532866678027085,6.1896150724810655,14.23768295510707,18.32475265476549,17.58324234914553,26.977239310270466,48.227205455828205,12.217839661645202,25.585705460248064,13.750305483190699,72.01409396577654,73.77257860772191,69.37636700285846
356,"J5T (Lavaltrie, QC)",J5T,93797.9,93797.9,154486438.5,59411.55582605956,1753801739027,Synapse54,1753801739027,Synapse54,673775502.61,15414,248,3.91,676102776.05,106489.65,88173.9,95216.77,100894.42,434,6.84,595527386.38,1061,16.71,1793,26.85,179,2.82,108021.1,,,,,,,,,,,,,,1955,28.14,82751.49,113096.03,6947,4885,73.15,4992,71.86,4741,74.67,129151.41,186,2.93,685831193.8,862476374.95,6349,6678,1608,25.33,74.67317687824855,73.1506439053609,71.85835612494603,-1.5225329728876602,-1.292287780414867,-2.814820753302527,25.326823121751456,26.849356094639116,28.14164387505398,1.5225329728876602,1.2922877804148634,2.8148207533025236,5.181918412348401,4.028152141359689,9.418806111198615,7.565755736535684,6.552643342131953,13.139297708144474,19.561280157302598,18.777427547689335,25.75636435713259,46.35363108654667,19.530634745629232,25.326823121751456,16.35479472026138,54.28479838332156,51.89954943764084,57.86267180184262
357,"J5V (Louiseville, QC)",J5V,59988.22,59988.22,506748881.0,179854.3461791025,1753801739027,Synapse54,1753801739027,Synapse54,242601937.13,7565,16,0.43,243242362.0,65090.28,50691.65,53689.8,64538.24,230,6.15,224178468.36,335,8.96,2066,54.96,131,3.51,69084.63,,,,,,,,,,,,,,2125,56.7,47480.79,63720.4,3748,1693,45.04,1623,43.3,1755,46.96,82613.13,214,5.73,258172151.44,310546225.66,3737,3759,1982,53.04,46.962804388546964,45.038574088853416,43.303094983991464,-1.9242302996935479,-1.7354791048619518,-3.6597094045554996,53.037195611453036,54.96142591114658,56.696905016008536,1.9242302996935408,1.7354791048619589,3.6597094045554996,0.5887075194005887,-0.29263101888800214,0.29435375970029437,7.5848558266939685,6.762440136316183,8.218215114403586,19.582503373036808,18.6825058018469,20.286492531388276,40.71682395582251,12.469895638212469,53.037195611453036,19.81712050549609,33.195415622627465,33.192231271340574,33.20019214955781
358,"J5W (L'assomption, QC)",J5W,100256.0,100256.0,332828346.5,103350.78663938354,1753801739027,Synapse54,1753801739027,Synapse54,1253080041.59,27797,838,7.41,1284286085.23,113623.47,91180.97,98547.98,108072.89,1187,10.5,1133178394.2,1583,14.01,3063,26.42,176,1.56,115458.49,,,,,,,,,,,,,,3179,26.87,85206.18,117188.81,11832,8532,73.58,8653,73.13,8376,74.1,138340.31,349,3.09,1305009826.06,1604023784.75,11303,11595,2927,25.9,74.1042201185526,73.58344113842173,73.13218390804597,-0.5207789801308707,-0.4512572303757594,-0.97203621050663,25.895779881447407,26.416558861578267,26.867816091954023,0.52077898013086,0.4512572303757558,0.9720362105066158,2.583384942050783,2.0439844760672705,4.680173405290631,7.796929859559527,7.012155691054344,10.581003662238714,19.81822211601762,18.91548664924436,22.912774503220668,49.342492560361244,15.562240113244272,25.895779881447407,15.431770653235462,57.11536808946561,55.47289681773388,59.57907499706321
359,"J5X (L'epiphanie, QC)",J5X,90237.76,90237.76,93137482.5,61537.5779427655,1753801739027,Synapse54,1753801739027,Synapse54,363433574.36,9115,158,4.28,376112700.61,101872.35,81521.04,88513.9,96124.54,253,6.85,333163910.86,626,16.96,1334,35.28,70,1.9,103921.12,,,,,,,,,,,,,,1407,36.46,77347.78,104287.47,3859,2447,64.72,2452,63.54,2440,66.09,123045.65,95,2.57,383683786.76,465218563.92,3692,3781,1252,33.91,66.08884073672806,64.7183284845279,63.53977714433792,-1.3705122522001574,-1.1785513401899834,-2.549063592390141,33.91115926327194,35.2816715154721,36.46022285566209,1.3705122522001574,1.1785513401899905,2.549063592390148,2.4106175514626216,2.0629463104998678,4.52329360780065,6.52363267882536,5.39544897086897,9.085516922245436,18.40292906773907,17.82044402065665,21.250514088311284,44.996695663566484,18.85157096424702,33.91115926327194,17.31218638348477,51.59149289750634,49.9296795158737,54.0842129699553
360,"J5Y (Repentigny, QC)",J5Y,117821.87,117821.87,22356230.5,21230.469901767003,1753801739027,Synapse54,1753801739027,Synapse54,1480937675.52,30829,1605,14.08,1507445107.08,132255.23,107448.95,116551.23,126351.22,2053,18.01,1342929506.07,1042,9.14,2281,19.46,76,0.67,135687.99,,,,,,,,,,,,,,2490,20.73,100688.99,137686.06,12010,9440,80.54,9519,79.26,9350,82.03,161737.76,448,3.93,1546566904.3,1895696345.38,11398,11721,2048,17.97,82.03193542726794,80.53920313966385,79.25895087427143,-1.4927322876040847,-1.28025226539242,-2.7729845529965047,17.96806457273206,19.46079686033615,20.73272273105745,1.4927322876040883,1.2719258707213008,2.764658158325389,2.833830496578347,2.465659926627421,5.369363046148447,7.239190822552728,6.713703255936912,10.276650324995272,19.198287188129193,18.13351090331694,22.574480296280587,44.713488406935646,9.808738375153537,17.96806457273206,11.870871158212935,67.27746132942787,65.19231205496384,70.40518524112393
361,"J5Z (Repentigny, QC)",J5Z,97909.39,97909.39,78014581.0,40720.846170485005,1753801739027,Synapse54,1753801739027,Synapse54,1296248960.25,28961,1557,12.99,1320248971.03,110130.88,88716.53,96329.53,104722.21,2167,18.08,1173735393.37,1331,11.1,3669,29.64,264,2.2,112756.05,,,,,,,,,,,,,,3857,30.38,83896.81,113667.74,12696,8709,70.36,8839,69.62,8557,71.38,134051.22,610,5.09,1351716754.73,1659282802.53,11988,12378,3431,28.62,71.3797130463797,70.35870092098885,69.62035286704474,-1.021012125390854,-0.7383480539441081,-1.759360179334962,28.620286953620287,29.641299079011148,30.379647132955263,1.021012125390861,0.7383480539441152,1.7593601793349762,3.2532532532532534,2.5690741638390695,5.905905905905906,6.95829072165602,5.744819141514441,10.437920469301194,18.886055338050596,17.998852480646388,22.75373496139249,47.64495442453144,13.304971638304972,28.620286953620287,14.801838198481509,55.97010040559036,54.17448819978121,58.66351871430409
