OBJECTID,ID,2021 Period of Construction - 1961 to 1980 (Census),2021 Period of Construction - 1961 to 1980 (Census) (%),2021 Period of Construction - 1981 to 1990 (Census),2021 Period of Construction - 1981 to 1990 (Census) (%),2021 Period of Construction - 1991 to 2000 (Census),2021 Period of Construction - 1991 to 2000 (Census) (%),2021 Period of Construction - 2001 to 2005 (Census),2021 Period of Construction - 2001 to 2005 (Census) (%),2021 Period of Construction - 2006 to 2010 (Census),2021 Period of Construction - 2006 to 2010 (Census) (%),2021 Period of Construction - 2011 to 2016 (Census),2021 Period of Construction - 2011 to 2016 (Census) (%),2021 Period of Construction - 2016 to 2021 (Census),2021 Period of Construction - 2016 to 2021 (Census) (%),2021 Period of Construction - 1960 or Before (Census),2021 Period of Construction - 1960 or Before (Census) (%),2021 Housing: Apartment or Flat in Duplex (Census),2021 Housing: Apartment or Flat in Duplex (Census) (%),2021-2022 Total Population % Change,2022-2023 Current$ Household Average Income % Change,2022-2023 Total Population % Change,2023-2024 Current$ Household Average Income % Change,2023-2024 Total Population % Change,2024 Condominium Charges (Shelter),2024 Condominium Charges (Shelter) (Avg),2024 Condominium Status - In Condo,2024 Condominium Status - In Condo (%),2024 Condominium Status - Not In Condo,2024 Condominium Status - Not In Condo (%),2024 Condominium Status - Total Households,2024 Female Household Population,2024 Female Household Population (%),2024 Financial Services,2024 Financial Services (Avg),2024 Household Aggregate Income (Current Year $),2024 Household Average Income (Current Year $),2024 Household Median Income (Current Year $),2024 Household Type - Total Households,2024 Household Discretionary Aggregate Income,2024 Household Disposable Aggregate Income,2024 Household Aggregate Income,2024 Labour Force - Labour Employment Rate,2024 Labour Force - Labour Participation Rate,2024 Labour Force - Labour Unemployment Rate,2024 Maintainers - 25 to 34,2024 Maintainers - 25 to 34 (%),2024 Maintainers - 35 to 44,2024 Maintainers - 35 to 44 (%),2024 Maintainers - 45 to 54,2024 Maintainers - 45 to 54 (%),2024 Maintainers - 55 to 64,2024 Maintainers - 55 to 64 (%),2024 Maintainers - Median Age,2024 Male Household Population,2024 Male Household Population (%),2024 Pop 15+: Divorced,2024 Pop 15+: Divorced (%),2024 Pop 15+: Living Common Law,2024 Pop 15+: Living Common Law (%),2024 Pop 15+: Married (And Not Separated),2024 Pop 15+: Married (And Not Separated) (%),2024 Pop 15+: Married or Living Common-Law,2024 Pop 15+: Married or Living Common-Law (%),2024 Pop 15+: Not Married or Common-Law,2024 Pop 15+: Not Married or Common-Law (%),2024 Pop 15+: Separated,2024 Pop 15+: Separated (%),2024 Pop 15+: Single (Never Legally Married),2024 Pop 15+: Single (Never Legally Married) (%),2024 Pop 15+: Widowed,2024 Pop 15+: Widowed (%),2024 Property Taxes (Shelter),2024 Property Taxes (Shelter) (Avg),2024 Regular Mortgage Payments (Shelter),2024 Regular Mortgage Payments (Shelter) (Avg),"2024 Structure Type Apartment, Building Five or More Story","2024 Structure Type Apartment, Building Five or More Story (%)","2024 Structure Type Apartment, Building Fewer Than Five Story","2024 Structure Type Apartment, Building Fewer Than Five Story (%)",2024 Structure Type Movable Dwelling,2024 Structure Type Movable Dwelling (%),2024 Structure Type Other Single-Attached House,2024 Structure Type Other Single-Attached House (%),2024 Structure Type Row House,2024 Structure Type Row House (%),2024 Structure Type Semi-Detached House,2024 Structure Type Semi-Detached House (%),2024 Structure Type Single-Detached House,2024 Structure Type Single-Detached House (%),"2024 Service Charges for Banks, Other Financial Institutions","2024 Service Charges for Banks, Other Financial Institutions (Avg)",2024 Tenure: Band Housing,2024 Tenure: Band Housing (%),2024 Tenure: Owned,2024 Tenure: Owned (%),2024 Tenure: Rented,2024 Tenure: Rented (%),2024 Tenure: Total Households,2024 Total Population,2024 Visible Minority Arab,2024 Visible Minority Arab (%),2024 Visible Minority Black,2024 Visible Minority Black (%),2024 Visible Minority Chinese,2024 Visible Minority Chinese (%),2024 Visible Minority Filipino,2024 Visible Minority Filipino (%),2024 Visible Minority Japanese,2024 Visible Minority Japanese (%),2024 Visible Minority Korean,2024 Visible Minority Korean (%),2024 Visible Minority Latin American,2024 Visible Minority Latin American (%),2024 Visible Minority South Asian,2024 Visible Minority South Asian (%),2024 Visible Minority Southeast Asian,2024 Visible Minority Southeast Asian (%),2024 Visible Minority Total Population,2024 Visible Minority Total Population (%),2024 Visible Minority West Asian,2024 Visible Minority West Asian (%),2024-2025 Current$ Household Average Income % Change,2024-2025 Total Population % Change,2025-2026 Current$ Household Average Income % Change,2025-2026 Total Population % Change,2026-2027 Current$ Household Average Income % Change,2026-2027 Total Population % Change,FREQUENCY,SUM_FUNDED,CONVERSION_RATE,Shape__Area,Shape__Length
386,T2Z,50,0.2,31,0.13,262,1.06,1987,8.05,7387,29.91,4170,16.89,5412,21.91,4440,17.98,1007,4.08,1.7,3.6,2,-0.1,0.5,9567713.74,365.12,5833,22.26,20371,77.74,26204,37145,49.92,27516868.78,1050.1,4083478766.48,4082400112.77,155792.86,2249973706.48,3123374929.12,122011.73,26204,92.2,75.9,7.8,4106,15.67,7378,28.16,5777,22.05,4282,16.34,47,37271,50.08,3399,5.68,5940,9.93,32739,54.75,38679,64.68,21120,35.32,1401,2.34,14654,24.51,1666,2.79,57336075.2,2188.07,277210700.13,10578.95,5849113.93,223.21,2948,11.25,0,0,4,0.02,0,0,2989,11.41,1163,4.44,19046,72.68,0,0,21725,82.91,4479,17.09,26204,74682,1218,1.64,2560,3.44,1998,2.68,6268,8.42,414,0.56,469,0.63,2332,3.13,4781,6.42,1382,1.86,22489,30.22,172,0.23,2.2,0.6,3.5,0.4,3.4,0.6,226,22,9.73451327433628,65704496,57224.3379464398
1553,T3A,152,0.8,389,2.05,6395,33.72,3591,18.93,6632,34.97,1142,6.02,232,1.22,293,1.54,291,1.53,2,3.6,2.4,-0.1,1,7803086.71,383.71,3925,19.3,16411,80.7,20336,28387,50.34,23838715.89,1172.24,3238253402.38,3238942875.29,159271.61,1874925662.89,2483863518.28,113344.6,20336,90.4,61.5,9.6,2245,11.04,3114,15.31,3880,19.08,4273,21.01,56.2,27999,49.66,2173,4.48,2409,4.97,27550,56.8,29958,61.77,18545,38.23,827,1.71,13593,28.03,1952,4.02,48787902.46,2399.09,153610947.7,7553.65,4409344.56,216.82,1998,9.82,805,3.96,0,0,0,0,1963,9.65,1059,5.21,14349,70.56,0,0,15699,77.2,4637,22.8,20336,56594,1347,2.39,2147,3.81,12519,22.2,1741,3.09,295,0.52,946,1.68,1033,1.83,5378,9.54,1020,1.81,28666,50.84,1265,2.24,2.3,0.3,3.4,0.1,3.3,0.4,108,8,7.40740740740741,58238076,53348.6758928797
721,T3B,634,3.95,1963,12.24,7489,46.68,1557,9.71,1707,10.64,918,5.72,603,3.76,589,3.67,1216,7.58,3.6,3.9,4,0.2,2.6,6154248.9,341.56,3524,19.56,14494,80.44,18018,22064,50.96,24415355.22,1355.05,2833252103.04,2806411806.06,155755.63,1577949126.56,2098872535.74,102666.59,18018,90.6,64.7,9.4,2433,13.5,3311,18.38,3085,17.12,3209,17.81,53.8,21232,49.04,2657,7.21,3729,10.12,18234,49.48,21964,59.6,14890,40.4,872,2.37,9679,26.26,1683,4.57,37967872.78,2107.22,124785833.54,6925.62,3850458.93,213.7,2376,13.19,663,3.68,532,2.95,6,0.03,2312,12.83,1506,8.36,9905,54.97,0,0,12748,70.75,5270,29.25,18018,44070,671,1.55,1396,3.22,1987,4.59,1138,2.63,239,0.55,270,0.62,737,1.7,1870,4.32,280,0.65,9758,22.54,526,1.21,2.5,6.1,3.9,5,3.8,4.7,103,10,9.70873786407767,72424274,62408.8448660996
644,T3C,897,7.46,3518,29.25,3593,29.88,1244,10.34,858,7.13,603,5.01,745,6.19,669,5.56,798,6.64,3.4,3.2,3.8,-0.3,2.3,8430110.97,614.89,5173,37.73,8537,62.27,13710,14334,50.45,11674049.25,851.5,1679884154.82,1677320050.18,122343.37,915056746.76,1255377906.76,78239.62,13710,90.8,73.6,9.2,3520,25.67,3028,22.09,2223,16.21,1863,13.59,43.1,14079,49.55,1759,7.17,3446,14.04,9244,37.67,12690,51.71,11850,48.29,718,2.93,8597,35.03,775,3.16,14165586,1033.23,58549352.55,4270.56,2584422.13,188.51,4573,33.36,3402,24.81,0,0,9,0.07,662,4.83,628,4.58,3435,25.05,0,0,5635,41.1,8075,58.9,13710,28642,900,3.17,2608,9.18,1305,4.59,1220,4.29,145,0.51,604,2.13,800,2.82,1276,4.49,198,0.7,10148,35.72,328,1.15,1.5,3.8,2.8,3.4,2.9,3.4,93,9,9.67741935483871,26879112,31772
858,T3E,1210,6.64,4192,23.01,6882,37.78,1502,8.25,1316,7.22,837,4.59,1071,5.88,1136,6.24,1280,7.03,2.2,4.3,2.6,0.3,1.1,9089405.32,463.91,5407,27.6,14186,72.4,19593,23358,51.36,20194193.87,1030.68,2954819438.69,2954310974.81,150785.38,1634568938.03,2194257456.88,92575.72,19593,91.6,69.2,8.4,3409,17.4,4395,22.43,3402,17.36,3162,16.14,48.5,22120,48.64,2953,7.79,4643,12.25,16521,43.6,21164,55.86,16726,44.14,962,2.54,11075,29.23,1736,4.58,31286831.86,1596.84,129479990.7,6608.48,4237643.72,216.28,4349,22.2,798,4.07,0,0,67,0.34,3589,18.32,1888,9.64,7657,39.08,0,0,11708,59.76,7884,40.24,19593,46297,1231,2.71,1696,3.73,1351,2.97,1969,4.33,228,0.5,577,1.27,975,2.14,1371,3.01,379,0.83,10857,23.87,444,0.98,2.7,2,4.1,1.7,4.1,1.9,115,9,7.82608695652174,44798520,36660
1633,T3G,165,0.8,153,0.74,2420,11.76,3228,15.69,6838,33.23,4968,24.14,1992,9.68,791,3.84,189,0.92,1.6,3.7,2,0,0.6,11250765.22,517.04,4453,20.46,17307,79.54,21760,31317,50.82,20964876.19,963.46,3401757467.85,3401664609.17,156326.03,1923993034.73,2610961172.27,119645.57,21760,90.2,66.9,9.8,2103,9.66,4091,18.8,4992,22.94,4626,21.26,53.8,30309,49.18,2725,5.24,2705,5.2,29556,56.82,32261,62.02,19758,37.98,935,1.8,14229,27.35,1869,3.59,49119573.68,2257.33,199997951.83,9191.08,4638072.22,213.15,2562,11.77,124,0.57,0,0,5,0.02,2203,10.12,880,4.04,15818,72.69,0,0,17949,82.49,3811,17.51,21760,61935,1545,2.51,2654,4.31,7056,11.45,2131,3.46,547,0.89,1581,2.57,1592,2.58,6384,10.36,993,1.61,26636,43.22,913,1.48,2.4,0.1,3.5,-0.1,3.5,0.1,144,13,9.02777777777778,61971286,46732.5069196598
1580,T3H,10,0.04,172,0.67,1464,5.74,3456,13.55,6210,24.35,6303,24.71,3907,15.32,2817,11.04,1178,4.62,3.5,3.9,3.9,0.3,2.4,13585304.65,481.3,7623,27.01,20603,72.99,28226,41715,51.1,55392157.89,1962.45,7055061141.44,7054786449.77,249938.34,3858137496.64,5050138304.59,155538.88,28226,90.5,67.1,9.5,2359,8.36,5323,18.86,7585,26.87,5741,20.34,53.1,39913,48.9,3289,4.93,3165,4.74,40237,60.29,43402,65.04,23332,34.96,1067,1.6,16521,24.76,2455,3.68,94173044.43,3336.39,341494687.91,12098.59,8487780.44,300.71,2840,10.06,751,2.66,0,0,0,0,3252,11.52,2023,7.17,19349,68.55,0,0,23728,84.06,4498,15.94,28226,82009,2750,3.37,2849,3.49,9130,11.18,2361,2.89,501,0.61,2810,3.44,1975,2.42,5784,7.09,1124,1.38,32844,40.24,2058,2.52,3.4,3.6,4.7,3.3,4.6,3.3,135,17,12.5925925925926,87357114,48164.1689732199
272,T3J,2361,11.19,219,1.04,2108,9.99,3874,18.36,4090,19.38,4290,20.33,3178,15.06,1786,8.46,1555,7.37,1.4,4.1,1.9,0.4,0.4,4395921.66,197.7,3380,15.2,18855,84.8,22235,41871,49.21,16102435.15,724.19,2346729263.27,2345891318.52,105504.02,1321173531.4,1954023087,90101.83,22235,89.8,68.4,10.2,3176,14.28,6016,27.06,5601,25.19,3775,16.98,47.3,43216,50.79,2136,3.15,2374,3.5,39463,58.17,41837,61.67,26005,38.33,1333,1.96,20295,29.92,2241,3.3,33277457.17,1496.63,204731475.7,9207.62,5666879.71,254.86,1484,6.67,0,0,0,0,0,0,1810,8.14,1183,5.32,15378,69.16,0,0,16506,74.23,5729,25.77,22235,85123,1281,1.51,6053,7.11,1125,1.32,9164,10.77,10,0.01,44,0.05,1979,2.33,48222,56.67,1757,2.06,73346,86.2,2012,2.36,2.8,0.4,3.9,0.2,3.7,0.4,218,7,3.21100917431193,72424274,49176.5069196598
1342,T3K,275,1.01,160,0.59,2957,10.91,4194,15.47,7884,29.08,4761,17.56,4559,16.82,2086,7.69,508,1.87,1.6,3.8,1.9,0.1,0.7,12035640.12,426.27,5416,19.18,22819,80.82,28235,42180,50.23,20841563.05,738.15,3666852409.25,3666348352.88,129849.44,2077609774.06,2903672994.96,104502.48,28235,90.3,69.7,9.7,3384,11.99,6100,21.6,6809,24.12,5524,19.56,51.2,41796,49.77,3715,5.34,4721,6.79,38006,54.64,42727,61.43,26827,38.57,1394,2,19252,27.68,2466,3.55,51161616.02,1811.99,240863217.06,8530.66,5564556.77,197.08,2818,9.98,0,0,5,0.02,0,0,2798,9.91,2158,7.64,20177,71.46,0,0,22127,78.37,6109,21.64,28235,85784,1922,2.29,6149,7.32,15243,18.15,6218,7.4,459,0.55,626,0.75,2538,3.02,8634,10.28,2052,2.44,47413,56.46,1510,1.8,2.3,15.7,3.4,13.6,3.3,11.8,212,19,8.9622641509434,94076892,64556.3379464398
388,T3L,20,0.19,43,0.42,205,2,1311,12.78,3534,34.45,3049,29.72,1358,13.24,429,4.18,331,3.23,2.2,3.7,2.7,0,1.3,3292364.74,296.74,1404,12.65,9691,87.35,11095,16544,50.32,18168913.03,1637.58,2319823426.43,2314517434.88,208607.21,1270863296.14,1692461163.16,153264.95,11095,92,68.1,8,988,8.9,2141,19.3,2894,26.08,2196,19.79,52.9,16334,49.68,1102,4.08,1250,4.62,16897,62.48,18147,67.11,8895,32.89,358,1.32,6531,24.15,905,3.35,34727050.49,3129.97,128405509.24,11573.28,2873757.36,259.01,513,4.62,0,0,0,0,1,0.01,522,4.7,431,3.88,9608,86.6,0,0,9946,89.64,1149,10.36,11095,33022,347,1.06,604,1.84,2500,7.6,772,2.35,129,0.39,464,1.41,670,2.04,2215,6.74,264,0.8,8913,27.11,402,1.22,2.7,1.7,3.8,1.5,3.6,1.6,61,5,8.19672131147541,149328400,84701.3517857593
1055,T3M,101,0.51,106,0.53,29,0.15,9,0.05,389,1.96,1748,8.79,3998,20.1,6845,34.41,6769,34.03,3.4,4.3,3.7,0.5,2.3,6980671.75,313.92,5537,24.9,16698,75.1,22235,32658,50.61,22089556.18,993.37,3797421598.91,3796881115.95,170757.73,2002976582.02,2840436840.03,132216.92,22235,93.2,77.7,6.8,4035,18.15,7318,32.91,5021,22.58,2443,10.99,43.9,31873,49.39,2533,5.17,4971,10.14,29207,59.56,34179,69.7,14860,30.3,1124,2.29,9779,19.94,1425,2.91,46417016.59,2087.38,283002891.91,12726.67,5354492.76,240.79,4119,18.52,119,0.54,0,0,0,0,2007,9.03,1895,8.52,13978,62.86,0,0,17661,79.43,4575,20.58,22235,64805,1205,1.87,2313,3.58,2684,4.16,4983,7.72,241,0.37,803,1.24,2632,4.08,4936,7.65,1092,1.69,22536,34.92,405,0.63,2.6,2.5,3.9,2.4,3.7,2.4,199,19,9.54773869346734,90343682,41844.5069196598
679,T3N,321,3.21,41,0.41,41,0.41,25,0.25,19,0.19,59,0.59,729,7.29,3068,30.69,6014,60.16,5.3,4.3,5.6,0.6,4.1,2849863.56,241.74,4543,38.54,7245,61.46,11788,20296,50,7532723.43,638.96,1298757968.64,1299018234.55,110197.29,693402836.11,1060232223.37,96842.11,11788,91.1,76.3,8.9,3533,29.97,4342,36.83,2079,17.64,985,8.36,39.5,20299,50,914,2.96,1627,5.27,19235,62.31,20862,67.58,10010,32.42,587,1.9,7449,24.13,1059,3.43,16330725.44,1385.25,131140798.62,11124,2707023.42,229.62,3013,25.56,9,0.08,0,0,0,0,1620,13.74,1020,8.65,5684,48.22,0,0,8707,73.86,3081,26.14,11788,41120,654,1.61,4154,10.23,632,1.56,4966,12.23,35,0.09,71,0.17,1011,2.49,22122,54.49,866,2.13,36506,89.93,973,2.4,3,5.4,4.2,5.1,4,4.8,131,12,9.16030534351145,64211212,41548
1226,T3P,36,0.41,32,0.36,35,0.4,30,0.34,318,3.62,735,8.36,1187,13.51,2645,30.1,3805,43.3,4.8,3.8,4.9,0,3.4,2153917.92,210.84,1383,13.54,8832,86.46,10215,16445,50.21,7736561.62,757.3,1460800153.38,1458565305.08,142787.89,787358464.95,1143633111.26,124249.07,10215,92.8,78.7,7.2,2185,21.39,3845,37.64,2200,21.54,1098,10.75,42,16306,49.79,909,3.71,2046,8.36,15086,61.61,17132,69.97,7354,30.03,456,1.86,5439,22.21,549,2.24,19701075.59,1928.45,134232040.58,13139.39,2237029.35,218.97,142,1.39,212,2.08,0,0,0,0,1241,12.15,758,7.42,7821,76.56,0,0,8974,87.85,1241,12.15,10215,33052,789,2.41,4165,12.72,4909,14.99,2845,8.69,175,0.53,415,1.27,869,2.65,5820,17.77,963,2.94,22600,69.01,601,1.84,2.1,4.1,3.3,3.8,3.2,3.7,95,5,5.26315789473684,219512748,74332.3379464398
544,T3R,50,0.44,45,0.39,282,2.46,142,1.24,521,4.54,1050,9.15,1906,16.61,3544,30.88,3986,34.74,2.3,2.9,4.8,-0.9,2.7,2836927.1,217.91,3866,29.7,9153,70.3,13019,19784,50.67,15370984.19,1180.66,2066902470,2063956485,158533.4,1100171928.33,1545931393.75,117625.77,13019,91.4,73.9,8.6,2439,18.73,3642,27.97,2985,22.93,1931,14.83,45.5,19263,49.33,1226,3.97,2068,6.69,18183,58.84,20251,65.53,10652,34.47,527,1.71,7788,25.2,1110,3.59,27215969.09,2090.48,139018378.93,10678.11,2920701.19,224.34,1572,12.07,455,3.49,0,0,4,0.03,1980,15.21,253,1.94,8700,66.83,0,0,10068,77.33,2951,22.67,13019,40300,1018,2.61,4714,12.07,5220,13.37,2112,5.41,148,0.38,640,1.64,1033,2.65,7527,19.28,783,2.01,25025,64.09,802,2.05,0.5,3.1,1.7,3,1.7,3.1,137,10,7.2992700729927,312842998,103956.8448661
716,T3S,0,0,12,8.89,23,17.04,9,6.67,25,18.52,11,8.15,22,16.3,2,1.48,30,22.22,9.6,4.3,9.3,0.5,7.9,26134.7,146,5,2.79,174,97.21,179,214,45.34,140925.51,787.29,17363488.41,17483378.08,97734.46,7807140.87,11845031.27,72136.97,179,93.8,67,6.2,3,1.68,30,16.76,25,13.97,56,31.28,60.4,258,54.66,30,7.04,22,5.16,230,53.99,252,59.15,174,40.85,9,2.11,114,26.76,21,4.93,308350.95,1722.63,875433.35,4890.69,32428.89,181.17,4,2.23,0,0,0,0,0,0,1,0.56,1,0.56,172,96.09,0,0,141,78.77,38,21.23,179,473,1,0.21,3,0.64,28,5.93,63,13.35,0,0,1,0.21,3,0.64,94,19.92,1,0.21,196,41.53,2,0.42,2.6,18.2,3.9,14.1,3.7,12.8,1,0,0,100796670,62828.1689732199
302,T3T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,2.5,-8.8,-4.1,-3.3,2053.22,16.83,3,2.46,13,10.66,122,328,49.1,65628.6,537.94,11985303.83,11988985.53,98269.88,7241812.02,10139858.14,72385.41,122,99.8,20.9,0.2,17,13.93,23,18.85,24,19.67,27,22.13,49.9,340,50.9,13,2.83,105,22.88,84,18.3,190,41.39,269,58.61,13,2.83,224,48.8,19,4.14,21288.53,174.5,82262.01,674.28,26658.61,218.51,2,1.64,0,0,13,10.66,0,0,5,4.1,1,0.82,101,82.79,106,86.89,8,6.56,8,6.56,122,668,1,0.15,3,0.45,0,0,2,0.3,0,0,0,0,0,0,1,0.15,1,0.15,9,1.35,0,0,0.1,1.7,2.8,4.4,3.2,2.8,,,,,
1407,T3Z,7,0.19,93,2.49,467,12.52,376,10.08,1043,27.96,630,16.89,434,11.64,298,7.99,390,10.46,4.4,2.4,4,-1.5,3.4,1244197.41,267.17,484,10.39,3704,79.54,4657,7100,49.06,27653204.12,5937.99,2333358930.81,2359742782.71,506717.24,1237814401.25,1539387428.23,225955.8,4657,91.9,56.5,8.1,168,3.61,650,13.96,1131,24.29,1253,26.91,57.7,7371,50.94,395,3.31,667,5.59,7237,60.66,7904,66.25,4026,33.74,169,1.42,3105,26.02,358,3,31901868.49,6850.3,70701372.15,15181.74,2067190.05,443.89,23,0.49,0,0,74,1.59,1,0.02,18,0.39,294,6.31,4239,91.02,469,10.07,3899,83.72,288,6.18,4657,14471,124,0.86,242,1.67,261,1.8,74,0.51,39,0.27,152,1.05,82,0.57,506,3.5,122,0.84,1758,12.15,47,0.32,2.2,2,2.8,2.3,2.9,2.8,12,1,8.33333333333333,1355901872,301949.517920231
155,T4A,21,0.34,31,0.5,923,14.92,576,9.31,830,13.41,397,6.42,1038,16.77,1389,22.45,1004,16.22,5.5,3.6,5.9,0.1,4.9,1576723.16,214.99,1155,15.75,6179,84.25,7334,10401,49.93,5903363.98,804.93,986731531.26,988647290.21,134805.6,537346378.85,767577627.94,111069.21,7334,92.2,74.6,7.8,1245,16.98,2020,27.54,1402,19.12,1193,16.27,46.6,10431,50.07,1021,6.21,1761,10.71,8942,54.36,10703,65.07,5746,34.93,427,2.6,3777,22.96,521,3.17,13523032.15,1843.88,74535475.34,10163,1546888.59,210.92,1015,13.84,0,0,128,1.75,0,0,626,8.54,221,3.01,5317,72.5,0,0,5798,79.06,1536,20.94,7334,20832,178,0.85,994,4.77,200,0.96,692,3.32,38,0.18,86,0.41,317,1.52,924,4.44,132,0.63,3900,18.72,88,0.42,2.1,6.5,3.4,5.8,3.2,4.1,56,4,7.14285714285714,1276757820,247856.33794644
1137,T4B,74,0.37,216,1.07,1349,6.68,1034,5.12,2262,11.21,2817,13.96,4132,20.48,4722,23.4,3647,18.07,4.9,3.7,5.3,-0.1,4.3,6753339.85,289.09,5620,24.06,17741,75.94,23361,34307,50,19256364.3,824.3,3269224861.76,3268463489.93,139911.74,1754746450.91,2518996503.23,115250.85,23361,91.8,75.2,8.2,4145,17.74,6913,29.59,5002,21.41,3193,13.67,45.1,34303,50,3212,6.09,5507,10.44,28507,54.06,34014,64.51,18714,35.49,1592,3.02,12238,23.21,1672,3.17,43077003.46,1843.97,253369507.52,10845.83,5097880.34,218.22,2819,12.07,53,0.23,72,0.31,79,0.34,4068,17.41,1665,7.13,14517,62.14,0,0,18105,77.5,5256,22.5,23361,68785,675,0.98,3808,5.55,706,1.03,2978,4.34,179,0.26,378,0.55,1875,2.73,4400,6.41,444,0.65,16675,24.3,462,0.67,2,4.5,3.3,4.1,3.3,2.5,176,11,6.25,703336764,179424.33794644
1032,T4C,105,0.82,202,1.58,1153,9.01,660,5.16,2479,19.37,886,6.92,1883,14.72,3096,24.2,2436,19.04,5.7,3.8,6,0,5,4271976.7,281.37,3189,21.01,11993,78.99,15182,20792,50.55,16266679.74,1071.37,2362665690.38,2363949018.15,155705.32,1308230970.08,1796503001.63,125275.03,15182,92.9,69.8,7.1,2104,13.86,3575,23.55,2875,18.94,2672,17.6,50.7,20342,49.45,2047,6.22,3155,9.58,19055,57.87,22211,67.46,10715,32.54,859,2.61,6485,19.7,1324,4.02,33469839.31,2204.43,152645548.39,10053.71,3421161.9,225.33,1432,9.43,0,0,7,0.05,6,0.04,2305,15.18,2097,13.81,9212,60.68,0,0,12606,83.03,2576,16.97,15182,41797,117,0.28,525,1.28,279,0.68,1250,3.04,169,0.41,120,0.29,420,1.02,970,2.36,131,0.32,4200,10.21,62,0.15,2.4,5.5,3.6,4.9,3.6,3,106,7,6.60377358490566,1844205740,247437.01383932
10,T4E,15,0.53,232,8.19,543,19.18,434,15.33,571,20.17,239,8.44,227,8.02,316,11.16,269,9.5,1,4,1.1,0,0.5,286785.33,97.68,86,2.93,2850,97.07,2936,4052,49.19,4278672.04,1457.31,520852076.37,530516598.62,180693.38,306829752.59,396677244.43,111448.64,2936,92.1,65,7.9,269,9.16,565,19.24,515,17.54,603,20.54,55.7,4185,50.81,370,5.41,430,6.28,4153,60.68,4583,66.96,2262,33.05,144,2.1,1423,20.79,325,4.75,7848126.16,2673.07,22589175.87,7693.86,627550.69,213.74,130,4.43,0,0,230,7.83,7,0.24,81,2.76,36,1.23,2436,82.97,0,0,2526,86.04,410,13.96,2936,8526,0,0,46,0.56,23,0.28,170,2.06,26,0.32,40,0.49,59,0.72,202,2.45,5,0.06,652,7.92,38,0.46,2,1.7,3.2,1.6,3.1,1.6,8,0,0,1894230754,498456.705146119
1259,T4G,55,1.19,567,12.24,1379,29.76,606,13.08,737,15.91,357,7.71,394,8.5,346,7.47,248,5.35,1.2,3.5,1.3,-0.1,0.9,465362.4,94.13,441,8.92,4503,91.08,4944,5838,49.63,4027434.24,814.61,529290949.39,529162960.55,107031.7,310304491.49,421715633.61,76706.55,4944,90.6,57.8,9.4,498,10.07,771,15.59,767,15.51,919,18.59,58,5926,50.37,781,7.86,713,7.17,5180,52.11,5894,59.3,4046,40.7,244,2.45,2289,23.03,732,7.36,8274645.16,1673.67,24958802.96,5048.3,762663.17,154.26,609,12.32,0,0,440,8.9,3,0.06,267,5.4,309,6.25,3256,65.86,0,0,3688,74.6,1256,25.4,4944,12675,0,0,67,0.57,29,0.25,330,2.81,3,0.03,17,0.14,43,0.37,88,0.75,0,0,617,5.24,0,0,2.1,1.1,3.3,1.1,3.3,1.1,26,2,7.69230769230769,2932063134,539067.657881044
1074,T4H,160,4.19,346,9.07,986,25.85,451,11.82,656,17.2,411,10.77,475,12.45,306,8.02,185,4.85,1.9,3.7,2,-0.1,1.4,756484.12,175.93,516,12,3784,88,4300,5024,51.28,2883730.07,670.63,432538156.48,432579595.05,100599.36,244817960.54,342422268.3,78406.47,4300,91.9,61.9,8.1,635,14.77,706,16.42,602,14,711,16.53,55.9,4774,48.72,532,6.44,568,6.87,4282,51.82,4850,58.7,3413,41.3,220,2.66,2037,24.65,624,7.55,6078708.83,1413.65,24425126.82,5680.26,799823.65,186.01,588,13.67,0,0,245,5.7,16,0.37,220,5.12,418,9.72,2635,61.28,0,0,3091,71.88,1209,28.12,4300,10033,0,0,80,0.82,44,0.45,495,5.05,0,0,0,0,28,0.29,262,2.67,14,0.14,968,9.88,0,0,2,1.2,3.5,1.5,3.6,2.5,21,0,0,2831266464,331450.475068505
1093,T4J,120,3.05,768,19.54,1064,27.07,528,13.44,508,12.93,241,6.13,396,10.08,292,7.43,132,3.36,0.8,4.2,1,0.4,0.3,512672.25,125.59,225,5.51,3857,94.49,4082,5158,50.71,2998768.25,734.63,430631693.61,430332418.72,105425.29,248537566.48,344295981.79,81027.94,4082,91.5,60.5,8.5,481,11.78,720,17.64,708,17.34,782,19.16,54.9,5014,49.29,607,7.32,684,8.25,4116,49.62,4800,57.87,3495,42.13,253,3.05,2080,25.08,555,6.69,7494051.2,1835.88,24612039.16,6029.41,608868.72,149.16,539,13.2,0,0,214,5.24,0,0,90,2.2,177,4.34,2936,71.93,0,0,3149,77.14,933,22.86,4082,10372,0,0,86,0.85,7,0.07,567,5.57,21,0.21,0,0,3,0.03,207,2.03,55,0.54,946,9.3,0,0,2.6,1.1,3.6,1,3.4,1.1,15,0,0,2940276196,308022.813014945
